,fromTaz,toTaz,route_idx,ratio,route_edges,start_edge,last_edge
182,taz_67,taz_0,1,0.4762,8925926#0 8925926#2 28414349#1-AddedOnRampEdge 28414349#1 687721971 687721971-AddedOffRampEdge 687721970 768291609 28414589-AddedOnRampEdge 28414589 360948375 509721010#0-AddedOnRampEdge 509721010#0 509721010#1-AddedOnRampEdge 509721010#1,8925926#0,509721010#1
183,taz_67,taz_65,0,0.6111,23891838 395388037 687721971 687721971-AddedOffRampEdge 417514364 28414572 28414573 283638411 283637999,23891838,283637999
184,taz_67,taz_65,1,0.3889,8925926#0 8925926#2 28414349#1-AddedOnRampEdge 28414349#1 687721971 687721971-AddedOffRampEdge 417514364 28414572 28414573 283638411 283637999,8925926#0,283637999
185,taz_68,taz_0,0,0.3125,157607735#0 157607735#1 867203204 867203204-AddedOffRampEdge 157607517 508479360 157607691 123867444 8925209 508479350 508479355 157607510 850395063-AddedOnRampEdge 850395063 850395063-AddedOffRampEdge 850395062 28414349#1-AddedOnRampEdge 28414349#1 687721971 687721971-AddedOffRampEdge 687721970 768291609 28414589-AddedOnRampEdge 28414589 360948375 509721010#0-AddedOnRampEdge 509721010#0 509721010#1-AddedOnRampEdge 509721010#1,157607735#0,509721010#1
186,taz_68,taz_0,1,0.3125,157607751 850395063-AddedOnRampEdge 850395063 850395063-AddedOffRampEdge 850395062 28414349#1-AddedOnRampEdge 28414349#1 687721971 687721971-AddedOffRampEdge 687721970 768291609 28414589-AddedOnRampEdge 28414589 360948375 509721010#0-AddedOnRampEdge 509721010#0 509721010#1-AddedOnRampEdge 509721010#1,157607751,509721010#1
187,taz_68,taz_0,2,0.2083,28414235 157607751 850395063-AddedOnRampEdge 850395063 850395063-AddedOffRampEdge 850395062 28414349#1-AddedOnRampEdge 28414349#1 687721971 687721971-AddedOffRampEdge 687721970 768291609 28414589-AddedOnRampEdge 28414589 360948375 509721010#0-AddedOnRampEdge 509721010#0 509721010#1-AddedOnRampEdge 509721010#1,28414235,509721010#1
188,taz_68,taz_0,3,0.1667,157607737 157607735#1 867203204 867203204-AddedOffRampEdge 157607517 508479360 157607691 123867444 8925209 508479350 508479355 157607510 850395063-AddedOnRampEdge 850395063 850395063-AddedOffRampEdge 850395062 28414349#1-AddedOnRampEdge 28414349#1 687721971 687721971-AddedOffRampEdge 687721970 768291609 28414589-AddedOnRampEdge 28414589 360948375 509721010#0-AddedOnRampEdge 509721010#0 509721010#1-AddedOnRampEdge 509721010#1,157607737,509721010#1
189,taz_68,taz_1,0,0.52,157607737 157607735#1 867203204 867203204-AddedOffRampEdge 157607517 508479360 157607691 123867444 508479309 508479313#0 508479313#1-AddedOnRampEdge 28414204#0 28414204#1 508479346-AddedOffRampEdge 851555734 28464126#0 28464126#1-AddedOnRampEdge 28464126#1 552603209,157607737,552603209
190,taz_68,taz_1,1,0.48,157607735#0 157607735#1 867203204 867203204-AddedOffRampEdge 157607517 508479360 157607691 123867444 508479309 508479313#0 508479313#1-AddedOnRampEdge 28414204#0 28414204#1 508479346-AddedOffRampEdge 851555734 28464126#0 28464126#1-AddedOnRampEdge 28464126#1 552603209,157607735#0,552603209
191,taz_68,taz_16,0,0.5263,157607735#0 157607735#1 867203204 867203204-AddedOffRampEdge 157607517 508479360 157607691 123867444 508479309 508479313#0 508479313#1-AddedOnRampEdge 28414204#0 28414204#1 508479346-AddedOffRampEdge 394159695 394159694 157782429#0,157607735#0,157782429#0
192,taz_68,taz_16,1,0.4737,157607737 157607735#1 867203204 867203204-AddedOffRampEdge 157607517 508479360 157607691 123867444 508479309 508479313#0 508479313#1-AddedOnRampEdge 28414204#0 28414204#1 508479346-AddedOffRampEdge 394159695 394159694 157782429#0,157607737,157782429#0
193,taz_68,taz_17,0,0.625,157607735#0 157607735#1 867203204 867203204-AddedOffRampEdge 157607517 508479360 157607691 123867444 508479309 508479313#0 508479313#1-AddedOnRampEdge 157607710 394116561,157607735#0,394116561
194,taz_68,taz_17,1,0.375,157607737 157607735#1 867203204 867203204-AddedOffRampEdge 157607517 508479360 157607691 123867444 508479309 508479313#0 508479313#1-AddedOnRampEdge 157607710 394116561,157607737,394116561
195,taz_68,taz_18,0,0.5714,157607735#0 157607735#1 867203204 867203204-AddedOffRampEdge 157607517 508479360 508479365#0 508479365#1-AddedOnRampEdge 508479365#1 417527401 394126786#0,157607735#0,394126786#0
196,taz_68,taz_18,1,0.4286,157607737 157607735#1 867203204 867203204-AddedOffRampEdge 157607517 508479360 508479365#0 508479365#1-AddedOnRampEdge 508479365#1 417527401 394126786#0,157607737,394126786#0
197,taz_68,taz_2,0,0.5238,157607737 157607735#1 867203204 867203204-AddedOffRampEdge 157607517 508479360 508479365#0 508479365#1-AddedOnRampEdge 508479365#1 508479370#0 508479370#1-AddedOnRampEdge 508479370#1,157607737,508479370#1
198,taz_68,taz_2,1,0.4762,157607735#0 157607735#1 867203204 867203204-AddedOffRampEdge 157607517 508479360 508479365#0 508479365#1-AddedOnRampEdge 508479365#1 508479370#0 508479370#1-AddedOnRampEdge 508479370#1,157607735#0,508479370#1
199,taz_68,taz_3,0,0.6316,157607735#0 157607735#1 867203204 867203204-AddedOffRampEdge 417527262 30832610 172165117 508479329-AddedOnRampEdge 508479329 508479332#0 508479332#1-AddedOnRampEdge 508479332#1 157607611 157607611-AddedOffRampEdge 395439805 363648766#1-AddedOnRampEdge 363648766#1 395439800,157607735#0,395439800
200,taz_68,taz_3,1,0.3684,157607737 157607735#1 867203204 867203204-AddedOffRampEdge 417527262 30832610 172165117 508479329-AddedOnRampEdge 508479329 508479332#0 508479332#1-AddedOnRampEdge 508479332#1 157607611 157607611-AddedOffRampEdge 395439805 363648766#1-AddedOnRampEdge 363648766#1 395439800,157607737,395439800
201,taz_68,taz_65,0,0.3889,157607751 850395063-AddedOnRampEdge 850395063 850395063-AddedOffRampEdge 850395062 28414349#1-AddedOnRampEdge 28414349#1 687721971 687721971-AddedOffRampEdge 417514364 28414572 28414573 283638411 283637999,157607751,283637999
202,taz_68,taz_65,1,0.2778,28414235 157607751 850395063-AddedOnRampEdge 850395063 850395063-AddedOffRampEdge 850395062 28414349#1-AddedOnRampEdge 28414349#1 687721971 687721971-AddedOffRampEdge 417514364 28414572 28414573 283638411 283637999,28414235,283637999
203,taz_68,taz_65,2,0.2778,157607737 157607735#1 867203204 867203204-AddedOffRampEdge 157607517 508479360 157607691 123867444 8925209 508479350 508479355 157607510 850395063-AddedOnRampEdge 850395063 850395063-AddedOffRampEdge 850395062 28414349#1-AddedOnRampEdge 28414349#1 687721971 687721971-AddedOffRampEdge 417514364 28414572 28414573 283638411 283637999,157607737,283637999
204,taz_68,taz_65,3,0.0556,157607735#0 157607735#1 867203204 867203204-AddedOffRampEdge 157607517 508479360 157607691 123867444 8925209 508479350 508479355 157607510 850395063-AddedOnRampEdge 850395063 850395063-AddedOffRampEdge 850395062 28414349#1-AddedOnRampEdge 28414349#1 687721971 687721971-AddedOffRampEdge 417514364 28414572 28414573 283638411 283637999,157607735#0,283637999
205,taz_68,taz_67,0,0.28,157607735#0 157607735#1 867203204 867203204-AddedOffRampEdge 157607517 508479360 157607691 123867444 8925209 508479350 508479355 157607510 850395063-AddedOnRampEdge 850395063 850395063-AddedOffRampEdge 417513700 394161435 394161434#0,157607735#0,394161434#0
206,taz_68,taz_67,1,0.28,28414235 157607751 850395063-AddedOnRampEdge 850395063 850395063-AddedOffRampEdge 417513700 394161435 394161434#0,28414235,394161434#0
207,taz_68,taz_67,2,0.24,157607737 157607735#1 867203204 867203204-AddedOffRampEdge 157607517 508479360 157607691 123867444 8925209 508479350 508479355 157607510 850395063-AddedOnRampEdge 850395063 850395063-AddedOffRampEdge 417513700 394161435 394161434#0,157607737,394161434#0
208,taz_68,taz_67,3,0.2,157607751 850395063-AddedOnRampEdge 850395063 850395063-AddedOffRampEdge 417513700 394161435 394161434#0,157607751,394161434#0
209,taz_68,taz_70,0,0.5556,157607735#0 157607735#1 867203204 867203204-AddedOffRampEdge 417527262 30832610 157751113 394139592#0,157607735#0,394139592#0
210,taz_68,taz_70,1,0.4444,157607737 157607735#1 867203204 867203204-AddedOffRampEdge 417527262 30832610 157751113 394139592#0,157607737,394139592#0
211,taz_68,taz_71,0,0.6471,157607737 157607735#1 867203204 867203204-AddedOffRampEdge 417527262 30832610 172165117 508479329-AddedOnRampEdge 508479329 508479332#0 508479332#1-AddedOnRampEdge 508479332#1 157607611 157607611-AddedOffRampEdge 26276999 394110951,157607737,394110951
212,taz_68,taz_71,1,0.3529,157607735#0 157607735#1 867203204 867203204-AddedOffRampEdge 417527262 30832610 172165117 508479329-AddedOnRampEdge 508479329 508479332#0 508479332#1-AddedOnRampEdge 508479332#1 157607611 157607611-AddedOffRampEdge 26276999 394110951,157607735#0,394110951
213,taz_69,taz_0,0,0.7037,15371862#0 15371862#1 503520926 503520922 687721973 157607744 157607744-AddedOffRampEdge 851559586 124952183 28414589-AddedOnRampEdge 28414589 360948375 509721010#0-AddedOnRampEdge 509721010#0 509721010#1-AddedOnRampEdge 509721010#1,15371862#0,509721010#1
214,taz_69,taz_0,1,0.2963,525720404 15371862#1 503520926 503520922 687721973 157607744 157607744-AddedOffRampEdge 851559586 124952183 28414589-AddedOnRampEdge 28414589 360948375 509721010#0-AddedOnRampEdge 509721010#0 509721010#1-AddedOnRampEdge 509721010#1,525720404,509721010#1
215,taz_69,taz_4,0,0.3019,28415095 28415130#0 28415130#1 416130129#1 416130128 28415043 850378488 8947524#1 28357293,28415095,28357293
216,taz_69,taz_4,1,0.2642,525720404 15371862#1 503520926 503520922 687721973 157607718 124952189 395368018 157751119 27807300 157607604-AddedOnRampEdge 157607604 123555227 30959006 30959001 416130129#1 416130128 28415043 850378488 8947524#1 28357293,525720404,28357293
217,taz_69,taz_4,2,0.2453,525720399#0 28415130#0 28415130#1 416130129#1 416130128 28415043 850378488 8947524#1 28357293,525720399#0,28357293
218,taz_69,taz_4,3,0.1887,15371862#0 15371862#1 503520926 503520922 687721973 157607718 124952189 395368018 157751119 27807300 157607604-AddedOnRampEdge 157607604 123555227 30959006 30959001 416130129#1 416130128 28415043 850378488 8947524#1 28357293,15371862#0,28357293
219,taz_69,taz_65,0,0.6,525720404 15371862#1 503520926 503520922 687721973 157607744 157607744-AddedOffRampEdge 184867444 28414573 283638411 283637999,525720404,283637999
220,taz_69,taz_65,1,0.4,15371862#0 15371862#1 503520926 503520922 687721973 157607744 157607744-AddedOffRampEdge 184867444 28414573 283638411 283637999,15371862#0,283637999
221,taz_69,taz_66,0,0.7037,525720404 15371862#1 503520926 503520922 687721973 157607718 124952189 395368018,525720404,395368018
222,taz_69,taz_66,1,0.2963,15371862#0 15371862#1 503520926 503520922 687721973 157607718 124952189 395368018,15371862#0,395368018
223,taz_69,taz_78,0,0.2692,525720399#0 28415130#0 28415130#1 416130129#1 416130128 28415043 28357206 28357215 417050032 28357209#0 28357209#1,525720399#0,28357209#1
224,taz_69,taz_78,1,0.1923,15371862#0 15371862#1 503520926 503520922 687721973 157607718 124952189 395368018 157751119 27807300 157607604-AddedOnRampEdge 157607604 123555227 30959006 30959001 416130129#1 416130128 28415043 28357206 28357215 417050032 28357209#0 28357209#1,15371862#0,28357209#1
225,taz_69,taz_78,2,0.1923,28415095 28415130#0 28415130#1 416130129#1 416130128 28415043 28357206 28357215 417050032 317402151#0,28415095,317402151#0
226,taz_69,taz_78,3,0.1538,28415095 28415130#0 28415130#1 416130129#1 416130128 28415043 28357206 28357215 417050032 28357209#0 28357209#1,28415095,28357209#1
227,taz_69,taz_78,4,0.0769,525720404 15371862#1 503520926 503520922 687721973 157607718 124952189 395368018 157751119 27807300 157607604-AddedOnRampEdge 157607604 123555227 30959006 30959001 416130129#1 416130128 28415043 28357206 28357215 417050032 28357209#0 28357209#1,525720404,28357209#1
228,taz_69,taz_78,5,0.0385,525720404 15371862#1 503520926 503520922 687721973 157607718 124952189 395368018 157751119 27807300 157607604-AddedOnRampEdge 157607604 123555227 30959006 30959001 416130129#1 416130128 28415043 28357206 28357215 417050032 317402151#0,525720404,317402151#0
229,taz_69,taz_78,6,0.0385,15371862#0 15371862#1 503520926 503520922 687721973 157607718 124952189 395368018 157751119 27807300 157607604-AddedOnRampEdge 157607604 123555227 30959006 30959001 416130129#1 416130128 28415043 28357206 28357215 417050032 317402151#0,15371862#0,317402151#0
230,taz_69,taz_78,7,0.0385,525720399#0 28415130#0 28415130#1 416130129#1 416130128 28415043 28357206 28357215 417050032 317402151#0,525720399#0,317402151#0
231,taz_70,taz_0,0,0.5455,157751128#0 157751128#2 508479321 508479317 123867444 8925209 508479350 508479355 157607510 850395063-AddedOnRampEdge 850395063 850395063-AddedOffRampEdge 850395062 28414349#1-AddedOnRampEdge 28414349#1 687721971 687721971-AddedOffRampEdge 687721970 768291609 28414589-AddedOnRampEdge 28414589 360948375 509721010#0-AddedOnRampEdge 509721010#0 509721010#1-AddedOnRampEdge 509721010#1,157751128#0,509721010#1
232,taz_70,taz_0,1,0.4545,157607698#1 157607698#2 508479326-AddedOnRampEdge 508479326 508479321 508479317 123867444 8925209 508479350 508479355 157607510 850395063-AddedOnRampEdge 850395063 850395063-AddedOffRampEdge 850395062 28414349#1-AddedOnRampEdge 28414349#1 687721971 687721971-AddedOffRampEdge 687721970 768291609 28414589-AddedOnRampEdge 28414589 360948375 509721010#0-AddedOnRampEdge 509721010#0 509721010#1-AddedOnRampEdge 509721010#1,157607698#1,509721010#1
233,taz_70,taz_1,0,0.5135,157607698#1 157607698#2 508479326-AddedOnRampEdge 508479326 508479321 508479317 123867444 508479309 508479313#0 508479313#1-AddedOnRampEdge 28414204#0 28414204#1 508479346-AddedOffRampEdge 851555734 28464126#0 28464126#1-AddedOnRampEdge 28464126#1 552603209,157607698#1,552603209
234,taz_70,taz_1,1,0.4865,157751128#0 157751128#2 508479321 508479317 123867444 508479309 508479313#0 508479313#1-AddedOnRampEdge 28414204#0 28414204#1 508479346-AddedOffRampEdge 851555734 28464126#0 28464126#1-AddedOnRampEdge 28464126#1 552603209,157751128#0,552603209
235,taz_70,taz_16,0,0.5238,157607698#1 157607698#2 508479326-AddedOnRampEdge 508479326 508479321 508479317 123867444 508479309 508479313#0 508479313#1-AddedOnRampEdge 28414204#0 28414204#1 508479346-AddedOffRampEdge 394159695 394159694 157782429#0,157607698#1,157782429#0
236,taz_70,taz_16,1,0.4762,157751128#0 157751128#2 508479321 508479317 123867444 508479309 508479313#0 508479313#1-AddedOnRampEdge 28414204#0 28414204#1 508479346-AddedOffRampEdge 394159695 394159694 157782429#0,157751128#0,157782429#0
237,taz_70,taz_17,0,0.5625,157607698#1 157607698#2 508479326-AddedOnRampEdge 508479326 508479321 508479317 123867444 508479309 508479313#0 508479313#1-AddedOnRampEdge 157607710 394116561,157607698#1,394116561
238,taz_70,taz_17,1,0.4375,157751128#0 157751128#2 508479321 508479317 123867444 508479309 508479313#0 508479313#1-AddedOnRampEdge 157607710 394116561,157751128#0,394116561
239,taz_70,taz_18,0,0.5385,157751128#0 157751128#2 508479321 157607759#0 157607759#1 508479365#1-AddedOnRampEdge 508479365#1 417527401 394126786#0,157751128#0,394126786#0
240,taz_70,taz_18,1,0.4615,157607698#1 157607698#2 508479326-AddedOnRampEdge 508479326 508479321 157607759#0 157607759#1 508479365#1-AddedOnRampEdge 508479365#1 417527401 394126786#0,157607698#1,394126786#0
241,taz_70,taz_2,0,0.6071,157607698#1 157607698#2 508479326-AddedOnRampEdge 508479326 508479321 157607759#0 157607759#1 508479365#1-AddedOnRampEdge 508479365#1 508479370#0 508479370#1-AddedOnRampEdge 508479370#1,157607698#1,508479370#1
242,taz_70,taz_2,1,0.3929,157751128#0 157751128#2 508479321 157607759#0 157607759#1 508479365#1-AddedOnRampEdge 508479365#1 508479370#0 508479370#1-AddedOnRampEdge 508479370#1,157751128#0,508479370#1
243,taz_70,taz_3,0,0.4,416130155 157607733#2 508479332#1-AddedOnRampEdge 508479332#1 157607611 157607611-AddedOffRampEdge 395439805 363648766#1-AddedOnRampEdge 363648766#1 395439800,416130155,395439800
244,taz_70,taz_3,1,0.2222,157607698#1 157607698#2 508479326-AddedOnRampEdge 508479326 508479321 508479317 123867444 8925209 508479350 417510574 9171132#1 28414138#1 123867415 508479336 30832610 172165117 508479329-AddedOnRampEdge 508479329 508479332#0 508479332#1-AddedOnRampEdge 508479332#1 157607611 157607611-AddedOffRampEdge 395439805 363648766#1-AddedOnRampEdge 363648766#1 395439800,157607698#1,395439800
245,taz_70,taz_3,2,0.2,157751128#0 157751128#2 508479321 508479317 123867444 8925209 508479350 417510574 9171132#1 28414138#1 123867415 508479336 30832610 172165117 508479329-AddedOnRampEdge 508479329 508479332#0 508479332#1-AddedOnRampEdge 508479332#1 157607611 157607611-AddedOffRampEdge 395439805 363648766#1-AddedOnRampEdge 363648766#1 395439800,157751128#0,395439800
246,taz_70,taz_3,3,0.1778,26348242#1 26348242#2 508479329-AddedOnRampEdge 508479329 508479332#0 508479332#1-AddedOnRampEdge 508479332#1 157607611 157607611-AddedOffRampEdge 395439805 363648766#1-AddedOnRampEdge 363648766#1 395439800,26348242#1,395439800
247,taz_70,taz_65,0,0.6429,157751128#0 157751128#2 508479321 508479317 123867444 8925209 508479350 508479355 157607510 850395063-AddedOnRampEdge 850395063 850395063-AddedOffRampEdge 850395062 28414349#1-AddedOnRampEdge 28414349#1 687721971 687721971-AddedOffRampEdge 417514364 28414572 28414573 283638411 283637999,157751128#0,283637999
248,taz_70,taz_65,1,0.3571,157607698#1 157607698#2 508479326-AddedOnRampEdge 508479326 508479321 508479317 123867444 8925209 508479350 508479355 157607510 850395063-AddedOnRampEdge 850395063 850395063-AddedOffRampEdge 850395062 28414349#1-AddedOnRampEdge 28414349#1 687721971 687721971-AddedOffRampEdge 417514364 28414572 28414573 283638411 283637999,157607698#1,283637999
249,taz_70,taz_67,0,0.5556,157751128#0 157751128#2 508479321 508479317 123867444 8925209 508479350 508479355 157607510 850395063-AddedOnRampEdge 850395063 850395063-AddedOffRampEdge 417513700 394161435 394161434#0,157751128#0,394161434#0
250,taz_70,taz_67,1,0.4444,157607698#1 157607698#2 508479326-AddedOnRampEdge 508479326 508479321 508479317 123867444 8925209 508479350 508479355 157607510 850395063-AddedOnRampEdge 850395063 850395063-AddedOffRampEdge 417513700 394161435 394161434#0,157607698#1,394161434#0
251,taz_70,taz_68,0,0.5312,157751128#0 157751128#2 508479321 508479317 123867444 8925209 508479350 508479355 417513208,157751128#0,417513208
252,taz_70,taz_68,1,0.4688,157607698#1 157607698#2 508479326-AddedOnRampEdge 508479326 508479321 508479317 123867444 8925209 508479350 508479355 417513208,157607698#1,417513208
253,taz_70,taz_71,0,0.5,157607698#1 157607698#2 508479326-AddedOnRampEdge 508479326 508479321 508479317 123867444 8925209 508479350 417510574 9171132#1 28414138#1 123867415 508479336 30832610 172165117 508479329-AddedOnRampEdge 508479329 508479332#0 508479332#1-AddedOnRampEdge 508479332#1 157607611 157607611-AddedOffRampEdge 26276999 394110951,157607698#1,394110951
254,taz_70,taz_71,1,0.2727,157751128#0 157751128#2 508479321 508479317 123867444 8925209 508479350 417510574 9171132#1 28414138#1 123867415 508479336 30832610 172165117 508479329-AddedOnRampEdge 508479329 508479332#0 508479332#1-AddedOnRampEdge 508479332#1 157607611 157607611-AddedOffRampEdge 26276999 394110951,157751128#0,394110951
255,taz_70,taz_71,2,0.1364,416130155 157607733#2 508479332#1-AddedOnRampEdge 508479332#1 157607611 157607611-AddedOffRampEdge 26276999 394110951,416130155,394110951
256,taz_70,taz_71,3,0.0909,26348242#1 26348242#2 508479329-AddedOnRampEdge 508479329 508479332#0 508479332#1-AddedOnRampEdge 508479332#1 157607611 157607611-AddedOffRampEdge 26276999 394110951,26348242#1,394110951
257,taz_71,taz_0,0,1.0,96747684 510072352 363648763#1-AddedOnRampEdge 363648763#1 363648763#1-AddedOffRampEdge 851560451 508479326-AddedOnRampEdge 508479326 508479321 508479317 123867444 8925209 508479350 508479355 157607510 850395063-AddedOnRampEdge 850395063 850395063-AddedOffRampEdge 850395062 28414349#1-AddedOnRampEdge 28414349#1 687721971 687721971-AddedOffRampEdge 687721970 768291609 28414589-AddedOnRampEdge 28414589 360948375 509721010#0-AddedOnRampEdge 509721010#0 509721010#1-AddedOnRampEdge 509721010#1,96747684,509721010#1
258,taz_71,taz_1,0,1.0,96747684 510072352 363648763#1-AddedOnRampEdge 363648763#1 363648763#1-AddedOffRampEdge 851560451 508479326-AddedOnRampEdge 508479326 508479321 508479317 123867444 508479309 508479313#0 508479313#1-AddedOnRampEdge 28414204#0 28414204#1 508479346-AddedOffRampEdge 851555734 28464126#0 28464126#1-AddedOnRampEdge 28464126#1 552603209,96747684,552603209
259,taz_71,taz_16,0,1.0,96747684 510072352 363648763#1-AddedOnRampEdge 363648763#1 363648763#1-AddedOffRampEdge 851560451 508479326-AddedOnRampEdge 508479326 508479321 508479317 123867444 508479309 508479313#0 508479313#1-AddedOnRampEdge 28414204#0 28414204#1 508479346-AddedOffRampEdge 394159695 394159694 157782429#0,96747684,157782429#0
260,taz_71,taz_17,0,1.0,96747684 510072352 363648763#1-AddedOnRampEdge 363648763#1 363648763#1-AddedOffRampEdge 851560451 508479326-AddedOnRampEdge 508479326 508479321 508479317 123867444 508479309 508479313#0 508479313#1-AddedOnRampEdge 157607710 394116561,96747684,394116561
261,taz_71,taz_18,0,1.0,96747684 510072352 363648763#1-AddedOnRampEdge 363648763#1 363648763#1-AddedOffRampEdge 851560451 508479326-AddedOnRampEdge 508479326 508479321 157607759#0 157607759#1 508479365#1-AddedOnRampEdge 508479365#1 417527401 394126786#0,96747684,394126786#0
262,taz_71,taz_2,0,1.0,96747684 510072352 363648763#1-AddedOnRampEdge 363648763#1 363648763#1-AddedOffRampEdge 851560451 508479326-AddedOnRampEdge 508479326 508479321 157607759#0 157607759#1 508479365#1-AddedOnRampEdge 508479365#1 508479370#0 508479370#1-AddedOnRampEdge 508479370#1,96747684,508479370#1
263,taz_71,taz_3,0,0.2712,96747684 510072352 363648763#1-AddedOnRampEdge 363648763#1 363648763#1-AddedOffRampEdge 851560451 508479326-AddedOnRampEdge 508479326 508479321 508479317 123867444 8925209 508479350 417510574 9171132#1 28414138#1 123867415 508479336 30832610 172165117 508479329-AddedOnRampEdge 508479329 508479332#0 508479332#1-AddedOnRampEdge 508479332#1 157607611 157607611-AddedOffRampEdge 395439805 363648766#1-AddedOnRampEdge 363648766#1 395439800,96747684,395439800
264,taz_71,taz_3,1,0.2712,157607705 510072357 363648766#1-AddedOnRampEdge 363648766#1 395439800,157607705,395439800
265,taz_71,taz_3,2,0.2373,394110950 157751118 510072356 510072355 394110952 395439806 395439800,394110950,395439800
266,taz_71,taz_3,3,0.2203,157607703 362549958 395439808 395439806 395439800,157607703,395439800
267,taz_71,taz_65,0,1.0,96747684 510072352 363648763#1-AddedOnRampEdge 363648763#1 363648763#1-AddedOffRampEdge 851560451 508479326-AddedOnRampEdge 508479326 508479321 508479317 123867444 8925209 508479350 508479355 157607510 850395063-AddedOnRampEdge 850395063 850395063-AddedOffRampEdge 850395062 28414349#1-AddedOnRampEdge 28414349#1 687721971 687721971-AddedOffRampEdge 417514364 28414572 28414573 283638411 283637999,96747684,283637999
268,taz_71,taz_67,0,1.0,96747684 510072352 363648763#1-AddedOnRampEdge 363648763#1 363648763#1-AddedOffRampEdge 851560451 508479326-AddedOnRampEdge 508479326 508479321 508479317 123867444 8925209 508479350 508479355 157607510 850395063-AddedOnRampEdge 850395063 850395063-AddedOffRampEdge 417513700 394161435 394161434#0,96747684,394161434#0
269,taz_71,taz_68,0,1.0,96747684 510072352 363648763#1-AddedOnRampEdge 363648763#1 363648763#1-AddedOffRampEdge 851560451 508479326-AddedOnRampEdge 508479326 508479321 508479317 123867444 8925209 508479350 508479355 417513208,96747684,417513208
270,taz_71,taz_70,0,0.4118,96747684 510072352 363648763#1-AddedOnRampEdge 363648763#1 363648763#1-AddedOffRampEdge 157607746 394139591 408611123,96747684,408611123
271,taz_71,taz_70,1,0.2941,96747684 510072352 363648763#1-AddedOnRampEdge 363648763#1 363648763#1-AddedOffRampEdge 851560451 508479326-AddedOnRampEdge 508479326 508479321 508479317 123867444 8925209 508479350 417510574 9171132#1 28414138#1 123867415 508479336 30832610 157751113 394139592#0,96747684,394139592#0
272,taz_71,taz_70,2,0.2941,96747684 510072352 363648763#1-AddedOnRampEdge 363648763#1 363648763#1-AddedOffRampEdge 157607746 394139591 394139595#0,96747684,394139595#0
273,taz_78,taz_0,0,0.6,349958940#0 349958940#1 503590376 503590375 503590373 157750991#1 850746592 850746591 687721973 157607744 157607744-AddedOffRampEdge 851559586 124952183 28414589-AddedOnRampEdge 28414589 360948375 509721010#0-AddedOnRampEdge 509721010#0 509721010#1-AddedOnRampEdge 509721010#1,349958940#0,509721010#1
274,taz_78,taz_0,1,0.4,349958907#1 503590376 503590375 503590373 157750991#1 850746592 850746591 687721973 157607744 157607744-AddedOffRampEdge 851559586 124952183 28414589-AddedOnRampEdge 28414589 360948375 509721010#0-AddedOnRampEdge 509721010#0 509721010#1-AddedOnRampEdge 509721010#1,349958907#1,509721010#1
275,taz_78,taz_4,0,0.3036,349958907#1 503590376 503590375 503590373 157750991#1 850746592 157607739 394133936 28414934#0 525720399#0 28415130#0 28415130#1 416130129#1 416130128 28415043 850378488 8947524#1 28357293,349958907#1,28357293
276,taz_78,taz_4,1,0.2857,349958940#0 349958940#1 503590376 503590375 503590373 157750991#1 850746592 157607739 394133936 28414934#0 525720399#0 28415130#0 28415130#1 416130129#1 416130128 28415043 850378488 8947524#1 28357293,349958940#0,28357293
277,taz_78,taz_4,2,0.2679,349958923#1 394112500 395452060 28357257 8947524#1 28357293,349958923#1,28357293
278,taz_78,taz_4,3,0.1429,28357249#0 28357249#1 394112500 395452060 28357257 8947524#1 28357293,28357249#0,28357293
279,taz_78,taz_65,0,0.6,349958907#1 503590376 503590375 503590373 157750991#1 850746592 850746591 687721973 157607744 157607744-AddedOffRampEdge 184867444 28414573 283638411 283637999,349958907#1,283637999
280,taz_78,taz_65,1,0.4,349958940#0 349958940#1 503590376 503590375 503590373 157750991#1 850746592 850746591 687721973 157607744 157607744-AddedOffRampEdge 184867444 28414573 283638411 283637999,349958940#0,283637999
281,taz_78,taz_66,0,0.5161,349958907#1 503590376 503590375 503590373 157750991#1 850746592 850746591 687721973 157607718 124952189 395368018,349958907#1,395368018
282,taz_78,taz_66,1,0.4839,349958940#0 349958940#1 503590376 503590375 503590373 157750991#1 850746592 850746591 687721973 157607718 124952189 395368018,349958940#0,395368018
283,taz_78,taz_69,0,0.2,349958907#1 503590376 503590375 503590373 157750991#1 850746592 157607739 394133936 28414959#0,349958907#1,28414959#0
284,taz_78,taz_69,1,0.1667,349958907#1 503590376 503590375 503590373 157750991#1 850746592 157607739 394133936 28414934#0,349958907#1,28414934#0
285,taz_78,taz_69,2,0.1667,349958940#0 349958940#1 503590376 503590375 503590373 157750991#1 850746592 157607739 394133936 28414934#0,349958940#0,28414934#0
286,taz_78,taz_69,3,0.1333,349958940#0 349958940#1 503590376 503590375 503590373 157750991#1 850746592 850746591 687721973 157607718 124952189 395368018 157751119 27807300 157607604-AddedOnRampEdge 157607604 123555227 30959006 23895318 394137972 31022955,349958940#0,31022955
287,taz_78,taz_69,4,0.1,349958907#1 503590376 503590375 503590373 157750991#1 850746592 850746591 687721973 157607718 124952189 395368018 157751119 27807300 157607604-AddedOnRampEdge 157607604 123555227 30959006 23895318 394137972 30957455,349958907#1,30957455
288,taz_78,taz_69,5,0.1,349958940#0 349958940#1 503590376 503590375 503590373 157750991#1 850746592 157607739 394133936 28414959#0,349958940#0,28414959#0
